step,epoch,loss,learning_rate
701,10,0.07862069458,9.999999747e-05
702,10,0.2774313688,9.999999747e-05
703,10,0.06770795584,9.999999747e-05
704,10,0.3578990698,9.999999747e-05
705,10,0.02914284542,9.999999747e-05
706,10,0.2204210907,9.999999747e-05
707,10,0.02541710623,9.999999747e-05
708,10,0.4302705228,9.999999747e-05
709,10,0.3589619398,9.999999747e-05
710,10,0.1178511232,9.999999747e-05
711,10,0.04370601103,9.999999747e-05
712,10,0.1632740498,9.999999747e-05
713,10,0.09177397937,9.999999747e-05
714,10,0.06341483444,9.999999747e-05
715,10,0.171671167,9.999999747e-05
716,10,0.009988199919,9.999999747e-05
717,10,0.0065565533,9.999999747e-05
718,10,0.2737802267,9.999999747e-05
719,10,0.06026428938,9.999999747e-05
720,10,0.4020463228,9.999999747e-05
721,10,0.01947363839,9.999999747e-05
722,10,0.006048705429,9.999999747e-05
723,10,0.1314964741,9.999999747e-05
724,10,0.557303071,9.999999747e-05
725,10,0.06943184137,9.999999747e-05
726,10,0.01643707044,9.999999747e-05
727,10,0.00362282712,9.999999747e-05
728,10,0.1474517137,9.999999747e-05
729,10,0.002512058709,9.999999747e-05
730,10,0.08633872867,9.999999747e-05
731,10,0.01819564775,9.999999747e-05
732,10,0.438829422,9.999999747e-05
733,10,0.008193960413,9.999999747e-05
734,10,0.08605116606,9.999999747e-05
735,10,0.1918974221,9.999999747e-05
736,10,0.8158111572,9.999999747e-05
737,10,0.1284248978,9.999999747e-05
738,10,0.1481770128,9.999999747e-05
739,10,0.01629880257,9.999999747e-05
740,10,0.4934942722,9.999999747e-05
741,10,0.2638825178,9.999999747e-05
742,10,0.007314990275,9.999999747e-05
743,10,0.01406518742,9.999999747e-05
744,10,0.09492950141,9.999999747e-05
745,10,0.05050708726,9.999999747e-05
746,10,0.07530670613,9.999999747e-05
747,10,0.3465320766,9.999999747e-05
748,10,0.1201823726,9.999999747e-05
749,10,0.05418653414,9.999999747e-05
750,10,0.005029384047,9.999999747e-05
751,10,0.1006990373,9.999999747e-05
752,10,0.1916570663,9.999999747e-05
753,10,0.2270658314,9.999999747e-05
754,10,0.7039428949,9.999999747e-05
755,10,0.003110239049,9.999999747e-05
756,10,0.2859648466,9.999999747e-05
757,10,0.07882184535,9.999999747e-05
758,10,0.1323355138,9.999999747e-05
759,10,0.008957473561,9.999999747e-05
760,10,0.005611200817,9.999999747e-05
761,11,0.4520840943,9.999999747e-05
762,11,0.3115747273,9.999999747e-05
763,11,0.2772977948,9.999999747e-05
764,11,0.211281538,9.999999747e-05
765,11,0.004472391214,9.999999747e-05
766,11,0.2383304238,9.999999747e-05
767,11,0.007364469115,9.999999747e-05
768,11,0.122948423,9.999999747e-05
769,11,0.02741955407,9.999999747e-05
770,11,0.003623872064,9.999999747e-05
771,11,0.2653509676,9.999999747e-05
772,11,0.1869857013,9.999999747e-05
773,11,0.001823714818,9.999999747e-05
774,11,0.02275677398,9.999999747e-05
775,11,0.09716657549,9.999999747e-05
776,11,0.008059277199,9.999999747e-05
777,11,0.1941177547,9.999999747e-05
778,11,0.3678421974,9.999999747e-05
779,11,0.02578075603,9.999999747e-05
780,11,0.5529780388,9.999999747e-05
781,11,0.004406116437,9.999999747e-05
782,11,0.001961775357,9.999999747e-05
783,11,0.03554806486,9.999999747e-05
784,11,0.02296528779,9.999999747e-05
785,11,0.111220099,9.999999747e-05
786,11,0.01079025306,9.999999747e-05
787,11,0.4557899833,9.999999747e-05
788,11,0.007442683447,9.999999747e-05
789,11,0.4114488065,9.999999747e-05
790,11,0.3076212704,9.999999747e-05
791,11,0.003468180541,9.999999747e-05
792,11,0.01301627886,9.999999747e-05
793,11,0.03503164649,9.999999747e-05
794,11,0.05450326949,9.999999747e-05
795,11,0.03360011056,9.999999747e-05
796,11,0.009158609435,9.999999747e-05
797,11,0.3311105669,9.999999747e-05
798,11,0.5101134181,9.999999747e-05
799,11,0.05176774412,9.999999747e-05
800,11,0.4420207739,9.999999747e-05
801,11,0.04516637325,9.999999747e-05
802,11,0.01100426819,9.999999747e-05
803,11,0.04837026447,9.999999747e-05
804,11,0.002536266344,9.999999747e-05
805,11,0.01017457061,9.999999747e-05
806,11,0.005241259001,9.999999747e-05
807,11,0.07336096466,9.999999747e-05
808,11,0.3645718992,9.999999747e-05
809,11,0.2856400013,9.999999747e-05
810,11,0.002922101179,9.999999747e-05
811,11,0.03710687906,9.999999747e-05
812,11,0.1625747532,9.999999747e-05
813,11,0.006590751,9.999999747e-05
814,11,0.004380749539,9.999999747e-05
815,11,0.07143356651,9.999999747e-05
816,11,0.002955073956,9.999999747e-05
817,11,0.04067612067,9.999999747e-05
818,11,0.06049190834,9.999999747e-05
819,11,0.02683599852,9.999999747e-05
820,11,0.2290272862,9.999999747e-05
821,11,0.04413084686,9.999999747e-05
822,11,0.06153526157,9.999999747e-05
823,11,0.1668251008,9.999999747e-05
824,11,0.07298786938,9.999999747e-05
825,11,0.3332090676,9.999999747e-05
826,11,0.2105177939,9.999999747e-05
827,11,0.1898290366,9.999999747e-05
828,11,0.005819417536,9.999999747e-05
829,11,0.3786439598,9.999999747e-05
830,11,0.05011495948,9.999999747e-05
831,11,0.3309063911,9.999999747e-05
832,11,0.394669354,9.999999747e-05
833,11,0.002633669879,9.999999747e-05
834,11,0.008272773586,9.999999747e-05
835,11,0.01590180025,9.999999747e-05
836,11,0.009747812524,9.999999747e-05
837,12,0.2413384467,9.999999747e-05
838,12,0.008749666624,9.999999747e-05
839,12,0.01037944201,9.999999747e-05
840,12,0.1632436663,9.999999747e-05
841,12,0.5783078671,9.999999747e-05
842,12,0.01340163033,9.999999747e-05
843,12,0.04908305407,9.999999747e-05
844,12,0.04221487418,9.999999747e-05
845,12,0.007197983097,9.999999747e-05
846,12,0.01443317533,9.999999747e-05
847,12,0.06910149008,9.999999747e-05
848,12,0.0159886796,9.999999747e-05
849,12,0.03179235756,9.999999747e-05
850,12,0.08230231702,9.999999747e-05
851,12,0.02386464924,9.999999747e-05
852,12,0.06080999225,9.999999747e-05
853,12,0.005824585445,9.999999747e-05
854,12,0.04483165964,9.999999747e-05
855,12,0.306790024,9.999999747e-05
856,12,0.03635707125,9.999999747e-05
857,12,0.142104432,9.999999747e-05
858,12,0.1555418372,9.999999747e-05
859,12,0.3891504109,9.999999747e-05
860,12,0.384914875,9.999999747e-05
861,12,0.4113380313,9.999999747e-05
862,12,0.4069818854,9.999999747e-05
863,12,0.006096587516,9.999999747e-05
864,12,0.2199297994,9.999999747e-05
865,12,0.01067890972,9.999999747e-05
866,12,0.0374153778,9.999999747e-05
867,12,0.004815245979,9.999999747e-05
868,12,0.1021600291,9.999999747e-05
869,12,0.01598211378,9.999999747e-05
870,12,0.1355959922,9.999999747e-05
871,12,0.2254426926,9.999999747e-05
872,12,0.008042464033,9.999999747e-05
873,12,0.08657060564,9.999999747e-05
874,12,0.04895945266,9.999999747e-05
875,12,0.4067050815,9.999999747e-05
876,12,0.3403050601,9.999999747e-05
877,12,0.2508122623,9.999999747e-05
878,12,0.009851781651,9.999999747e-05
879,12,0.1074259207,9.999999747e-05
880,12,0.3107239306,9.999999747e-05
881,12,0.1596357226,9.999999747e-05
882,12,0.2380688787,9.999999747e-05
883,12,0.2541175485,9.999999747e-05
884,12,0.02695211023,9.999999747e-05
885,12,0.04268069193,9.999999747e-05
886,12,0.309682101,9.999999747e-05
887,12,0.5295047164,9.999999747e-05
888,12,0.01038160734,9.999999747e-05
889,12,0.4890902936,9.999999747e-05
890,12,0.002566515235,9.999999747e-05
891,12,0.09904004633,9.999999747e-05
892,12,0.04600923136,9.999999747e-05
893,12,0.002269771881,9.999999747e-05
894,12,0.3251714408,9.999999747e-05
895,12,0.1864585876,9.999999747e-05
896,12,0.03319740295,9.999999747e-05
897,12,0.6244182587,9.999999747e-05
898,12,0.04114660248,9.999999747e-05
899,12,0.002540501766,9.999999747e-05
900,12,0.00568479253,9.999999747e-05
901,12,0.03127609566,9.999999747e-05
902,12,0.01869390905,9.999999747e-05
903,12,0.02229428291,9.999999747e-05
904,12,0.01035358664,9.999999747e-05
905,12,0.1782983243,9.999999747e-05
906,12,0.5713253021,9.999999747e-05
907,12,0.2526015639,9.999999747e-05
908,12,0.06051806733,9.999999747e-05
909,12,0.2889695466,9.999999747e-05
910,12,0.035886392,9.999999747e-05
911,12,0.2211832106,9.999999747e-05
912,12,0.04736176878,9.999999747e-05
913,13,0.08228433132,9.999999747e-05
914,13,0.009804815985,9.999999747e-05
915,13,0.04025769979,9.999999747e-05
916,13,0.1455630064,9.999999747e-05
917,13,0.2310915291,9.999999747e-05
918,13,0.00895099435,9.999999747e-05
919,13,0.3611736596,9.999999747e-05
920,13,0.01260856073,9.999999747e-05
921,13,0.08455594629,9.999999747e-05
922,13,0.226226598,9.999999747e-05
923,13,0.2876725197,9.999999747e-05
924,13,0.1289364249,9.999999747e-05
925,13,0.1317210197,9.999999747e-05
926,13,0.0245354753,9.999999747e-05
927,13,0.1294413358,9.999999747e-05
928,13,0.1014296561,9.999999747e-05
929,13,0.03002609313,9.999999747e-05
930,13,0.881750524,9.999999747e-05
931,13,0.1617011577,9.999999747e-05
932,13,0.004080205224,9.999999747e-05
933,13,0.005474270321,9.999999747e-05
934,13,0.1330520362,9.999999747e-05
935,13,0.01896625385,9.999999747e-05
936,13,0.4507753551,9.999999747e-05
937,13,0.02692363039,9.999999747e-05
938,13,0.1441691071,9.999999747e-05
939,13,0.01746376604,9.999999747e-05
940,13,0.02562978677,9.999999747e-05
941,13,0.1722840816,9.999999747e-05
942,13,0.0869211182,9.999999747e-05
943,13,0.04059749097,9.999999747e-05
944,13,0.008338365704,9.999999747e-05
945,13,0.01733723842,9.999999747e-05
946,13,0.2996622026,9.999999747e-05
947,13,0.2651355267,9.999999747e-05
948,13,0.06441638619,9.999999747e-05
949,13,0.07543717325,9.999999747e-05
950,13,0.005406829994,9.999999747e-05
951,13,0.004804326687,9.999999747e-05
952,13,0.2232608199,9.999999747e-05
953,13,0.3547931612,9.999999747e-05
954,13,0.1569485366,9.999999747e-05
955,13,0.05975878239,9.999999747e-05
956,13,0.06720729172,9.999999747e-05
957,13,0.00278387405,9.999999747e-05
958,13,0.001894905232,9.999999747e-05
959,13,0.1996097714,9.999999747e-05
960,13,0.1906102449,9.999999747e-05
961,13,0.1359290779,9.999999747e-05
962,13,0.02277583443,9.999999747e-05
963,13,0.002563651651,9.999999747e-05
964,13,0.02092043683,9.999999747e-05
965,13,0.3421739936,9.999999747e-05
966,13,0.3344106972,9.999999747e-05
967,13,0.01038312912,9.999999747e-05
968,13,0.3398024738,9.999999747e-05
969,13,0.07911955565,9.999999747e-05
970,13,0.07325776666,9.999999747e-05
971,13,0.02183784172,9.999999747e-05
972,13,0.2963661253,9.999999747e-05
973,13,0.007542110514,9.999999747e-05
974,13,0.011493559,9.999999747e-05
975,13,0.3063325286,9.999999747e-05
976,13,0.04381320998,9.999999747e-05
977,13,0.9501494765,9.999999747e-05
978,13,0.1153901219,9.999999747e-05
979,13,0.002797495341,9.999999747e-05
980,13,0.5584714413,9.999999747e-05
981,13,0.03457973152,9.999999747e-05
982,13,0.02099750936,9.999999747e-05
983,13,0.03156807646,9.999999747e-05
984,13,0.1288429946,9.999999747e-05
985,13,0.1570961922,9.999999747e-05
986,13,0.3011304736,9.999999747e-05
987,13,0.3454647958,9.999999747e-05
988,13,0.01483935025,9.999999747e-05
989,14,0.1843937337,9.999999747e-05
990,14,0.07951042056,9.999999747e-05
991,14,0.09601060301,9.999999747e-05
992,14,0.02048370428,9.999999747e-05
993,14,0.01465325803,9.999999747e-05
994,14,0.4201607406,9.999999747e-05
995,14,0.1791742593,9.999999747e-05
996,14,0.05448445678,9.999999747e-05
997,14,0.004555889405,9.999999747e-05
998,14,0.01656878367,9.999999747e-05
999,14,0.01872222312,9.999999747e-05
1000,14,0.003273569047,9.999999747e-05
1001,14,0.007106540259,9.999999747e-05
1002,14,0.01199883129,9.999999747e-05
1003,14,0.01565206237,9.999999747e-05
1004,14,0.6574050784,9.999999747e-05
1005,14,0.08206180483,9.999999747e-05
1006,14,0.004078085069,9.999999747e-05
1007,14,0.5531747341,9.999999747e-05
1008,14,0.5241428018,9.999999747e-05
1009,14,0.04907254875,9.999999747e-05
1010,14,0.2285710275,9.999999747e-05
1011,14,0.01607201993,9.999999747e-05
1012,14,0.2684471011,9.999999747e-05
1013,14,0.6084345579,9.999999747e-05
1014,14,0.07322504371,9.999999747e-05
1015,14,0.03048601002,9.999999747e-05
1016,14,0.01335259061,9.999999747e-05
1017,14,0.1957712919,9.999999747e-05
1018,14,0.06613806635,9.999999747e-05
1019,14,0.04445180297,9.999999747e-05
1020,14,0.003777328646,9.999999747e-05
1021,14,0.005748160183,9.999999747e-05
1022,14,0.09974855185,9.999999747e-05
1023,14,0.2949039042,9.999999747e-05
1024,14,0.0151341781,9.999999747e-05
1025,14,0.2637804449,9.999999747e-05
1026,14,0.01589689963,9.999999747e-05
1027,14,0.04943585396,9.999999747e-05
1028,14,0.01696091518,9.999999747e-05
1029,14,0.003145404393,9.999999747e-05
1030,14,0.093118608,9.999999747e-05
1031,14,0.006794688758,9.999999747e-05
1032,14,0.005213338416,9.999999747e-05
1033,14,0.1282855868,9.999999747e-05
1034,14,0.09793686867,9.999999747e-05
1035,14,0.2056733519,9.999999747e-05
1036,14,0.06566085666,9.999999747e-05
1037,14,0.009055562317,9.999999747e-05
1038,14,0.01456101239,9.999999747e-05
1039,14,0.06963300705,9.999999747e-05
1040,14,0.144801423,9.999999747e-05
1041,14,0.03135656565,9.999999747e-05
1042,14,0.01255610771,9.999999747e-05
1043,14,0.3572207689,9.999999747e-05
1044,14,0.1880419999,9.999999747e-05
1045,14,0.1533304751,9.999999747e-05
1046,14,0.1773389727,9.999999747e-05
1047,14,0.07871546596,9.999999747e-05
1048,14,0.03954186291,9.999999747e-05
1049,14,0.02607026696,9.999999747e-05
1050,14,0.0268545486,9.999999747e-05
1051,14,0.1673235297,9.999999747e-05
1052,14,0.3330991268,9.999999747e-05
1053,14,0.4555077553,9.999999747e-05
1054,14,0.06837588549,9.999999747e-05
1055,14,0.2490937412,9.999999747e-05
1056,14,0.007274304517,9.999999747e-05
1057,14,0.005541190971,9.999999747e-05
1058,14,0.01001760829,9.999999747e-05
1059,14,0.4348766506,9.999999747e-05
1060,14,0.2385364026,9.999999747e-05
1061,14,0.006950724404,9.999999747e-05
1062,14,0.1038835645,9.999999747e-05
1063,14,0.08152418584,9.999999747e-05
1064,14,0.3597759306,9.999999747e-05
1065,15,0.2963446975,9.999999747e-05
1066,15,0.009439601563,9.999999747e-05
1067,15,0.09121399373,9.999999747e-05
1068,15,0.2606387436,9.999999747e-05
1069,15,0.05053221434,9.999999747e-05
1070,15,0.4557070732,9.999999747e-05
1071,15,0.003734622151,9.999999747e-05
1072,15,0.07214673609,9.999999747e-05
1073,15,0.2193083763,9.999999747e-05
1074,15,0.4442566931,9.999999747e-05
1075,15,0.0719338432,9.999999747e-05
1076,15,0.3152062893,9.999999747e-05
1077,15,0.06943237036,9.999999747e-05
1078,15,0.2860007584,9.999999747e-05
1079,15,0.02285087667,9.999999747e-05
1080,15,0.231464237,9.999999747e-05
1081,15,0.009249318391,9.999999747e-05
1082,15,0.2652869821,9.999999747e-05
1083,15,0.1339174509,9.999999747e-05
1084,15,0.007175228558,9.999999747e-05
1085,15,0.07042963058,9.999999747e-05
1086,15,0.06140152365,9.999999747e-05
1087,15,0.008048138581,9.999999747e-05
1088,15,0.003117815359,9.999999747e-05
1089,15,0.3298519254,9.999999747e-05
1090,15,0.4660677314,9.999999747e-05
1091,15,0.1134336144,9.999999747e-05
1092,15,0.0158493761,9.999999747e-05
1093,15,0.09054492414,9.999999747e-05
1094,15,0.06646951288,9.999999747e-05
1095,15,0.005930080544,9.999999747e-05
1096,15,0.02523505501,9.999999747e-05
1097,15,0.01388964895,9.999999747e-05
1098,15,0.4222244024,9.999999747e-05
1099,15,0.01435849909,9.999999747e-05
1100,15,0.03697277978,9.999999747e-05
1101,15,0.00474610785,9.999999747e-05
1102,15,0.3633847833,9.999999747e-05
1103,15,0.3998031914,9.999999747e-05
1104,15,0.01327405311,9.999999747e-05
1105,15,0.01632075012,9.999999747e-05
1106,15,0.5037338734,9.999999747e-05
1107,15,0.2865059078,9.999999747e-05
1108,15,0.009499719366,9.999999747e-05
1109,15,0.5472497344,9.999999747e-05
1110,15,0.3344356418,9.999999747e-05
1111,15,0.004815744702,9.999999747e-05
1112,15,0.01821201108,9.999999747e-05
1113,15,0.01910744421,9.999999747e-05
1114,15,0.03598148748,9.999999747e-05
1115,15,0.009548754431,9.999999747e-05
1116,15,0.153820172,9.999999747e-05
1117,15,0.008453291841,9.999999747e-05
1118,15,0.1618470997,9.999999747e-05
1119,15,0.1218246818,9.999999747e-05
1120,15,0.001907256665,9.999999747e-05
1121,15,0.2857118547,9.999999747e-05
1122,15,0.1064642668,9.999999747e-05
1123,15,0.2281686515,9.999999747e-05
1124,15,0.3135325313,9.999999747e-05
1125,15,0.01068385411,9.999999747e-05
1126,15,0.03864749521,9.999999747e-05
1127,15,0.2550826073,9.999999747e-05
1128,15,0.138011992,9.999999747e-05
1129,15,0.005200834479,9.999999747e-05
1130,15,0.02225687355,9.999999747e-05
1131,15,0.352226913,9.999999747e-05
1132,15,0.03780915961,9.999999747e-05
1133,15,0.4786972404,9.999999747e-05
1134,15,0.2596358955,9.999999747e-05
1135,15,0.2276095897,9.999999747e-05
1136,15,0.4985795021,9.999999747e-05
1137,15,0.002958241384,9.999999747e-05
1138,15,0.2205420732,9.999999747e-05
1139,15,0.1470852196,9.999999747e-05
1140,15,0.03660030663,9.999999747e-05
